base_pos_m,x0_m,x1_m,input_force_N
0.004163469557964971,0.003621133172989991,0.002478796788015012,0.6235006458834265
0.004176814011676397,0.003631144862465913,0.0024854757132554296,0.6269018192604321
0.004190158465387823,0.0036411471527860043,0.0024921358401841847,0.6303072553482999
0.004203502919099249,0.003651140060680825,0.0024987772022624006,0.633716891237685
0.004216847372810676,0.0036611236028727834,0.002505399832934892,0.6371306639946368
0.004230191826522102,0.0036710977962546884,0.0025120037659872745,0.6405485108498975
0.004243536280233528,0.003681062657470495,0.002518589034707461,0.6439703687700978
0.004256880733944954,0.0036910182032871366,0.0025251556726293197,0.6473961748455255
0.00427022518765638,0.003700964450535895,0.0025317037134154102,0.6508258662352903
0.004283569641367806,0.003710901415802669,0.0025382331902375323,0.6542593798463983
0.0042969140950792324,0.0037208291158530578,0.002544744136626883,0.6576966527824346
0.004310258548790659,0.0037307475674421393,0.0025512365860936195,0.6611376221493084
0.004323603002502085,0.00374065678710721,0.002557710571712335,0.6645822248380447
0.004336947456213511,0.0037505567915783996,0.0025641661269432876,0.6680303979637385
0.0043502919099249375,0.0037604475975268315,0.002570603285128725,0.6714820786028767
0.004363636363636364,0.0037703292214371614,0.0025770220792379586,0.6749372036585108
0.00437698081734779,0.0037802016799787313,0.002583422542609672,0.6783957102621271
0.004390325271059216,0.003790064989735319,0.002589804708411422,0.6818575354875381
0.004403669724770642,0.0037999191671265276,0.002596168609482413,0.6853226162671179
0.004417014178482068,0.0038097642287417523,0.0026025142790014368,0.6887908897579045
0.004430358632193494,0.003819600191076115,0.0026088417499587355,0.6922622930585144
0.0044437030859049206,0.0038294270704679516,0.0026151510550309824,0.695736763141883
0.004457047539616347,0.003839244883411307,0.002621442227206267,0.6992142372017678
0.004470391993327773,0.0038490536463113793,0.002627715299294986,0.7026946523876828
0.004483736447039199,0.0038588533754093076,0.002633970303779416,0.7061779457226985
0.004497080900750626,0.0038686440870900024,0.0026402072734293793,0.7096640544483399
0.004510425354462052,0.003878425797665725,0.002646426240869398,0.7131529157877655
0.004523769808173478,0.0038881985232683807,0.0026526272383632834,0.7166444668262115
0.004537114261884904,0.0038979622801596633,0.0026588102984344227,0.720138644861876
0.00455045871559633,0.00390771708455255,0.0026649754535087696,0.7236353872091218
0.004563803169307756,0.003917462952464743,0.0026711227356217312,0.7271346310336745
0.004577147623019182,0.003927199900018674,0.0026772521770181655,0.7306363136953167
0.004590492076730609,0.003936927943317006,0.0026833638099034037,0.7341403726103273
0.004603836530442035,0.003946647098268037,0.00268945766609404,0.7376467450530284
0.004617180984153461,0.003956357380835471,0.0026955337775174826,0.7411553684440023
0.0046305254378648875,0.003966058806994824,0.002701592176124761,0.7446661803037985
0.004643869891576314,0.003975751392561842,0.002707632893547371,0.7481791180564231
0.00465721434528774,0.003985435153317387,0.002713655961347035,0.7516941191752076
0.004670558798999166,0.003995110105094401,0.0027196614111896352,0.7552111212872279
0.004683903252710592,0.004004776263622365,0.002725649274534138,0.7587300619943074
0.004697247706422018,0.004014433644494042,0.0027316195825660655,0.762250878834631
0.004710592160133444,0.004024082263384611,0.0027375723666357775,0.7657735095427675
0.0047239366138448705,0.00403372213591125,0.00274350765797763,0.769297891887272
0.004737281067556297,0.00404335327751463,0.0027494254874729624,0.7728239635309831
0.004750625521267723,0.004052975703681552,0.0027553258860953805,0.7763516622970237
0.004763969974979149,0.004062589429882405,0.0027612088847856603,0.7798809260974436
0.004777314428690576,0.004072194471458353,0.00276707451422613,0.7834116927997147
0.004790658882402002,0.004081790843671014,0.0027729228049400262,0.7869439002870291
0.004804003336113428,0.004091378561826157,0.002778753787538886,0.7904774866096651
0.0048173477898248536,0.00410095764115733,0.002784567492489806,0.7940123898469015
0.00483069224353628,0.004110528096735402,0.0027903639499345244,0.7975485479977416
0.004844036697247706,0.004120089943668745,0.0027961431900897834,0.8010858992257942
0.004857381150959132,0.004129643197033418,0.0028019052431077036,0.8046243817768408
0.004870725604670559,0.004139187871792282,0.0028076501389140054,0.8081639338809993
0.004884070058381985,0.004148723982808964,0.002813377907235943,0.8117044937703709
0.004897414512093411,0.004158251544981275,0.0028190885778691392,0.8152459998453965
0.0049107589658048375,0.004167770573143916,0.002824782180482996,0.8187883905568621
0.004924103419516264,0.004177281081982439,0.0028304587444486144,0.8223316042996032
0.00493744787322769,0.004186783086168526,0.0028361182991093617,0.8258755795817354
0.004950792326939115,0.004196276600356922,0.0028417608737747284,0.8294202550230162
0.004964136780650542,0.004205761639124952,0.0028473864975993636,0.8329655692806315
0.004977481234361968,0.00421523821690576,0.002852995199449553,0.8365114609655506
0.004990825688073394,0.00422470634814786,0.002858587008222327,0.8400578688447721
0.0050041701417848205,0.004234166047253612,0.0028641619527224036,0.8436047317656258
0.005017514595496247,0.004243617328536289,0.002869720061576332,0.8471519886023509
0.005030859049207673,0.004253060206184044,0.002875261363160415,0.8506995782104635
0.005044203502919099,0.004262494694399364,0.002880785885879629,0.8542474396059938
0.005057547956630526,0.004271920807325626,0.0028862936580207254,0.8577955118733104
0.005070892410341952,0.004281338559011635,0.002891784707681318,0.8613437341203423
0.005084236864053378,0.004290747963394742,0.0028972590627361055,0.8648920454570314
0.0050975813177648035,0.004300149034417595,0.0029027167510703874,0.8684403851474278
0.00511092577147623,0.0043095417859586324,0.0029081578004410353,0.8719886925212079
0.005124270225187656,0.004318926231803823,0.0029135822384199913,0.875536906937591
0.005137614678899082,0.004328302385629214,0.0029189900923593465,0.879084967762739
0.005150959132610509,0.004337670261108378,0.0029243813896062476,0.8826328145113821
0.005164303586321935,0.004347029871849445,0.002929756157376955,0.8861803867656548
0.005177648040033361,0.004356381231375822,0.0029351144227182813,0.8897276241503513
0.005190992493744787,0.004365724353093977,0.002940456212443167,0.8932744662905185
0.005204336947456214,0.004375059250400072,0.00294578155334393,0.8968208529534475
0.00521768140116764,0.004384385936627105,0.00295109047208657,0.9003667239798309
0.005231025854879065,0.004393704425032275,0.0029563829951854853,0.9039120192675965
0.005244370308590492,0.004403014728751664,0.002961659148912837,0.9074566787114535
0.005257714762301918,0.004412316860893783,0.002966918959485647,0.9110006423287689
0.005271059216013344,0.004421610834512175,0.0029721624530110054,0.914543850223925
0.0052844036697247704,0.004430896662588451,0.0029773896554521327,0.9180862425661719
0.005297748123436197,0.004440174357998682,0.0029826005925611674,0.9216277595444159
