t_s,x0_m,v0_m_per_s
0.006278,0.0021309731880964277,0.31702760650713113
0.00628,0.0021316071518686476,0.3169362081160587
0.006281999999999999,0.002132240933071047,0.3168450371706334
0.006284,0.002132874532161083,0.3167540962269468
0.006286,0.002133507949601275,0.3166633877932149
0.006287999999999999,0.002134141185859113,0.31657291432927653
0.00629,0.002134774241406956,0.3164826782461012
0.006292,0.0021354071167219374,0.3163926819053091
0.006294,0.002136039812285862,0.3163029276187018
0.0062959999999999995,0.00213667232858511,0.31621341764780386
0.006298,0.0021373046661105335,0.3161241542034164
0.0063,0.002137936825357354,0.31603513944518186
0.0063019999999999994,0.002138568806825062,0.31594637548115995
0.006304,0.002139200611017312,0.31585786436741536
0.006306,0.002139832238441817,0.3157696081076177
0.006307999999999999,0.0021404636896102465,0.31568160865265227
0.00631,0.0021410949650381185,0.3155938679002434
0.006312,0.002141726065244691,0.3155063876945897
0.006313999999999999,0.002142356990752859,0.31541916982601054
0.0063159999999999996,0.0021429877420890424,0.31533221603060585
0.006318,0.0021436183197830797,0.31524552798992733
0.00632,0.002144248724368117,0.3151591073306617
0.0063219999999999995,0.0021448789563804993,0.315072955624327
0.006324,0.002145509016359659,0.3149870743869807
0.006326,0.002146138904848005,0.31490146507894
0.006327999999999999,0.0021467686223908098,0.31481612910451595
0.00633,0.0021473981695361005,0.314731067811758
0.006332,0.002148027546834542,0.3146462824922133
0.006333999999999999,0.002148656754839326,0.3145617743806972
0.006336,0.0021492857941060577,0.3144775446550768
0.006338,0.00214991466519264,0.3143935944360676
0.006339999999999999,0.00215054336865916,0.31430992478704295
0.0063419999999999995,0.0021511719050677745,0.31422653671385553
0.006344,0.0021518002749825946,0.31414343116467264
0.006346,0.0021524284789695694,0.31406060902982375
0.0063479999999999995,0.00215305651759637,0.31397807114166143
0.00635,0.0021536843914322754,0.31389581827443475
0.006352,0.0021543121010480547,0.3138138511441763
0.006353999999999999,0.0021549396470158504,0.3137321704086014
0.006356,0.002155567029909062,0.31365077666702096
0.006358,0.002156194250302229,0.31356967046026724
0.006359999999999999,0.002156821308770915,0.31348885227063283
0.006362,0.0021574482058915887,0.31340832252182177
0.006364,0.0021580749422415078,0.3133280815789152
0.006366,0.0021587015183986012,0.31324812974834865
0.0063679999999999995,0.002159327934941353,0.3131684672779037
0.00637,0.0021599541924486832,0.31308909435671173
0.006372,0.0021605802914998313,0.3130100111152711
0.0063739999999999995,0.0021612062326742407,0.3129312176254776
0.006376,0.002161832016551438,0.3128527139006673
0.006378,0.0021624576437109196,0.31277449989567346
0.006379999999999999,0.0021630831147320326,0.31269657550689534
0.006382,0.002163708430193858,0.31261894057238093
0.006384,0.002164333590675095,0.3125415948719221
0.006385999999999999,0.0021649585967539447,0.3124645381271632
0.006388,0.0021655834490079927,0.31238777000172174
0.00639,0.002166208148014094,0.31231129010132297
0.006392,0.0021668326943482573,0.3122350979739469
0.0063939999999999995,0.0021674570885855306,0.31215919310998763
0.006396,0.002168081331299884,0.3120835749424265
0.006398,0.0021687054230640967,0.3120082428470173
0.0063999999999999994,0.002169329364449643,0.31193319614248427
0.006402,0.0021699531560265767,0.3118584340907327
0.006404,0.002170576798363419,0.3117839558970727
0.006405999999999999,0.0021712002920270456,0.31170976071045453
0.006408,0.0021718236375825742,0.3116358476237175
0.00641,0.0021724468355932523,0.31156221567385023
0.006411999999999999,0.0021730698866203454,0.31148886384226465
0.0064139999999999996,0.002173692791223026,0.31141579105508044
0.006416,0.0021743155499582647,0.31134299618342365
0.006418,0.002174938163380719,0.31127047804373614
0.0064199999999999995,0.0021755606320426253,0.311198235398098
0.006422,0.0021761829564936894,0.31112626695456125
0.006424,0.0021768051372809804,0.3110545713674956
0.006425999999999999,0.0021774271749488215,0.310983147237947
0.006428,0.0021780490700386867,0.3109119931140068
0.00643,0.0021786708230890923,0.3108411074911928
0.006431999999999999,0.002179292434635493,0.3107704888128426
0.006434,0.0021799139052101797,0.31070013547051784
0.006436,0.0021805352353421745,0.31063004580442016
0.006437999999999999,0.002181156425557128,0.3105602181038184
0.0064399999999999995,0.0021817774763772187,0.3104906506074866
0.006442,0.0021823983883210545,0.310421341504154
0.006444,0.002183019161903569,0.3103522889329649
0.0064459999999999995,0.0021836397976359263,0.31028349098395064
0.006448,0.002184260296025421,0.31021494569851177
0.00645,0.0021848806575753823,0.3101466510699105
0.006451999999999999,0.002185500882785078,0.3100786050437744
0.006454,0.0021861209721496214,0.3100108055186104
0.006456,0.0021867409261598744,0.30994325034632864
0.006457999999999999,0.0021873607453023573,0.30987593733277735
0.00646,0.002187980430059156,0.30980886423828724
0.006462,0.002188599980907833,0.3097420287782256
0.006464,0.002189219398321336,0.3096754286235609
0.0064659999999999995,0.0021898386827679116,0.30960906140143685
0.006468,0.0021904578347110163,0.30954292469575595
0.00647,0.0021910768546092325,0.30947701604777217
0.0064719999999999995,0.0021916957429161817,0.30941133295669343
0.006474,0.002192314500080444,0.30934587288029297
0.006476,0.0021929331265454735,0.30928063323552996
0.006477999999999999,0.002193551622749517,0.30921561139917847
0.00648,0.002194169989125537,0.30915080470846557
0.006482,0.002194788226101129,0.30908621046171814
0.006483999999999999,0.00219540633409845,0.30902182591901733
0.006486,0.0021960243135341353,0.30895764830286243
0.006488,0.002196642164819232,0.30889367479884183
0.00649,0.0021972598883591202,0.3088299025563126
0.0064919999999999995,0.0021978774845534425,0.30876632868908727
0.006494,0.002198494953796036,0.30870295027612876
0.006496,0.0021991122964748603,0.3086397643622529
0.0064979999999999994,0.0021997295129719302,0.3085767679588375
0.0065,0.0022003466036632524,0.3085139580445394
0.006502,0.0022009635689187565,0.3084513315660181
0.006503999999999999,0.0022015804091022363,0.3083888854386661
0.006506,0.002202197124571284,0.3083266165473459
0.006508,0.0022028137156772333,0.30826452174713437
0.006509999999999999,0.0022034301827650966,0.3082025978640718
0.0065119999999999996,0.002204046526173512,0.30814084169591865
0.006514,0.0022046627462346843,0.3080792500129168
0.006516,0.0022052788432743325,0.3080178195585583
0.0065179999999999995,0.0022058948176116363,0.3079565470503577
0.00652,0.002206510669559184,0.3078954291806318
0.006522,0.002207126399422926,0.3078344626172831
0.006523999999999999,0.0022077420075021226,0.30777364400458906
0.006526,0.0022083574940893022,0.3077129699639962
0.006528,0.002208972859470211,0.3076524370949184
0.006529999999999999,0.0022095881039237756,0.3075920419755403
0.006532,0.002210203227722056,0.30753178116362484
0.006534,0.0022108182311302094,0.3074716511973247
0.006535999999999999,0.0022114331144064497,0.307411648595998
0.0065379999999999995,0.0022120478778020107,0.3073517698610275
0.00654,0.002212662521561113,0.30729201147664353
0.006542,0.0022132770459209294,0.30723236991075004
0.0065439999999999995,0.0022138914511115513,0.307172841615754
0.006546,0.0022145057373559604,0.30711342302939815
0.006548,0.0022151199048700016,0.3070541105755958
0.006549999999999999,0.0022157339538623525,0.30699490066526863
0.006552,0.0022163478845345017,0.3069357896971871
0.006554,0.002216961697080723,0.3068767740588128
0.006555999999999999,0.0022175753916880542,0.3068178501271425
0.006558,0.0022181889685362784,0.3067590142695547
0.00656,0.002218802427797903,0.3067002628446577
0.006562,0.0022194157696381464,0.3066415922031381
0.0065639999999999995,0.0022200289942149202,0.30658299868861183
0.006566,0.002220642101678816,0.3065244786384758
0.006568,0.002221255092173097,0.30646602838475984
0.0065699999999999995,0.0022218679658336828,0.3064076442549797
0.006572,0.0022224807227891464,0.3063493225729905
0.006574,0.0022230933631607053,0.306291059659841
0.006575999999999999,0.002223705887062216,0.30623285183462606
0.006578,0.0022243182946001727,0.3061746954153411
0.00658,0.002224930585873705,0.30611658671973485
0.006581999999999999,0.002225542760974578,0.30605852206616224
0.006584,0.002226154819987196,0.30600049777443583
0.006586,0.0022267667629886035,0.30594251016667695
0.006588,0.002227378590048494,0.3058845555681654
0.0065899999999999995,0.0022279903012292135,0.3058266303081875
0.006592,0.0022286018965857724,0.3057687307208836
0.006594,0.0022292133761658544,0.3057108531460927
0.006595999999999999,0.002229824740009831,0.3056529939301953
0.006598,0.0022304359881507706,0.3055951494269552
0.0066,0.00223104712061446,0.30553731599835715
0.006601999999999999,0.0022316581374194175,0.3054794900154438
0.006604,0.0022322690385769136,0.30542166785914887
0.006606,0.002232879824090991,0.3053638459211275
0.006607999999999999,0.0022334904939584864,0.30530602060458367
0.0066099999999999996,0.002234101048169057,0.3052481883250947
0.006612,0.0022347114867052025,0.30519034551143087
0.006614,0.002235321809542295,0.3051324886063732
0.0066159999999999995,0.0022359320166486065,0.3050746140675263
0.006618,0.0022365421079853396,0.3050167183681267
0.00662,0.0022371520835066596,0.3049587979978486
0.006621999999999999,0.002237761943159728,0.30490084946360313
0.006624,0.002238371686884739,0.3048428692903348
0.006626,0.0022389813146149544,0.3047848540218114
0.006627999999999999,0.0022395908262767433,0.30472680022141063
0.00663,0.002240200221789622,0.3046687044729004
0.006632,0.002240809501066295,0.304610563381214
0.006633999999999999,0.0022414186640126984,0.30455237357322035
0.0066359999999999995,0.002242027710528045,0.304494131698487
0.006638,0.0022426366405048706,0.3044358344300393
0.00664,0.0022432454538290794,0.3043774784651119
0.0066419999999999995,0.002243854150379996,0.30431906052589464
0.006644,0.0022444627300304155,0.30426057736027184
0.006646,0.002245071192646654,0.3042020257425551
0.006647999999999999,0.0022456795380886027,0.30414340247420946
0.00665,0.002246287766209786,0.30408470438457236
0.006652,0.002246895876857413,0.3040259283315651
0.006653999999999999,0.0022475038698724385,0.30396707120239863
0.006656,0.002248111745089622,0.3039081299142698
0.006658,0.002248719502337588,0.30384910141505145
0.00666,0.002249327141438887,0.30378998268397417
0.0066619999999999995,0.00224993466221006,0.30373077073230065
0.006664,0.002250542064461705,0.30367146260399114
0.006666,0.0022511493479985384,0.3036120553763614
0.0066679999999999994,0.002251756512619467,0.30355254616073196
0.00667,0.0022523635581176544,0.303492932103069
0.006672,0.0022529704842805904,0.30343321038461635
0.006673999999999999,0.0022535772908901645,0.303373378222519
0.006676,0.0022541839777227356,0.3033134328704368
0.006678,0.002254790544549208,0.3032533716191508
0.006679999999999999,0.0022553969911351048,0.3031931917971578
0.006682,0.0022560033172406434,0.3031328907712584
0.006684,0.0022566095226208144,0.3030724659471326
0.006686,0.00225721560702546,0.30301191476990846
0.0066879999999999995,0.002257821570199351,0.30295123472471874
0.00669,0.002258427411882269,0.30289042333724914
0.006692,0.00225903313180909,0.30282947817427586
0.006693999999999999,0.002259638729709861,0.30276839684419266
0.006696,0.0022602442053098926,0.30270717699752886
0.006698,0.002260849558329836,0.3026458163274549
0.006699999999999999,0.0022614547884857727,0.30258431257027957
0.006702,0.0022620598954892993,0.3025226635059351
0.006704,0.002262664879047618,0.3024608669584523
0.006705999999999999,0.0022632697388636227,0.3023989207964242
0.0067079999999999996,0.0022638744746359893,0.30233682293345915
0.00671,0.0022644790860592667,0.30227457132862284
0.006712,0.0022650835728239677,0.3022121639868688
0.0067139999999999995,0.0022656879346166603,0.3021495989594581
0.006716,0.0022662921711200626,0.30208687434436715
0.006718,0.0022668962820131355,0.3020239882866849
0.006719999999999999,0.002267500266971177,0.3019609389789972
0.006722,0.002268104125665919,0.30189772466176035
0.006724,0.0022687078577656224,0.3018343436236633
0.006725999999999999,0.002269311462935173,0.3017707942019772
0.006728,0.0022699149408361803,0.3017070747828929
0.00673,0.002270518291127077,0.30164318380184774
0.006731999999999999,0.0022711215134632134,0.30157911974383916
0.0067339999999999995,0.0022717246074969617,0.30151488114372654
0.006736,0.0022723275728778135,0.301450466586521
0.006738,0.0022729304092524803,0.3013858747076627
0.0067399999999999995,0.002273533116264996,0.30132110419328584
0.006742,0.002274135693556816,0.30125615378047194
0.006744,0.002274738140766923,0.3011910222574896
0.006745999999999999,0.0022753404575319262,0.3011257084640228
0.006748,0.002275942643486166,0.30106021129138605
0.00675,0.0022765446982618174,0.3009945296827269
0.006751999999999999,0.0022771466214889947,0.3009286626332164
0.006754,0.002277748412795853,0.3008626091902262
0.006756,0.0022783500718086954,0.3007963684534942
0.006758,0.002278951598152077,0.30072993957527583
0.0067599999999999995,0.0022795529914489093,0.3006633217604833
0.006762,0.002280154251320568,0.30059651426681244
0.006764,0.002280755377386995,0.30052951640485637
0.0067659999999999994,0.0022813563692668085,0.30046232753820606
0.006768,0.0022819572265774047,0.30039494708353864
0.00677,0.0022825579489350674,0.3003273745106923
0.006771999999999999,0.0022831585359550746,0.30025960934272866
0.006774,0.002283758987251801,0.300191651155982
0.006776,0.0022843593024388293,0.30012349958009527
0.006777999999999999,0.002284959481129054,0.3000551542980446
0.00678,0.002285559522934789,0.2999866150461488
0.006782,0.0022861594274678747,0.2999178816140678
0.006784,0.002286759194339783,0.2998489538447869
0.0067859999999999995,0.0022873588231617265,0.29977983163458904
0.006788,0.002287958313544763,0.29971051493301365
0.00679,0.0022885576650999023,0.2996410037428024
0.006791999999999999,0.0022891568774382125,0.2995712981198334
0.006794,0.0022897559501709277,0.2995013981730411
0.006796,0.002290354882909552,0.2994313040643236
0.006797999999999999,0.0022909536752659665,0.29936101600843806
0.0068,0.0022915523268525347,0.29929053427288266
0.006802,0.002292150837282207,0.29921985917776595
0.006803999999999999,0.0022927492061686275,0.29914899109566373
0.0068059999999999996,0.0022933474331262374,0.29907793045146314
0.006808,0.002293945517770379,0.299006677722194
0.00681,0.0022945434597174026,0.2989352334368482
0.0068119999999999995,0.002295141258584766,0.2988635981761855
0.006814,0.0022957389139911413,0.29879177257252826
0.006816,0.0022963364255565175,0.2987197573095425
0.006817999999999999,0.002296933792902301,0.2986475531220076
0.00682,0.002297531015651418,0.29857516079557306
0.006822,0.002298128093428418,0.2985025811665038
0.006823999999999999,0.002298725025859573,0.2984298151214123
0.006826,0.002299321812572978,0.2983568635969796
0.006828,0.0022999184531986515,0.29828372757966354
0.006829999999999999,0.002300514947368635,0.29821040810539595
0.0068319999999999995,0.00230111129471709,0.29813690625926714
0.006834,0.0023017074948803976,0.29806322317519923
0.006836,0.002302303547497255,0.2979893600356077
0.0068379999999999995,0.0023028994522087728,0.29791531807105076
0.00684,0.002303495208658571,0.2978410985598683
0.006842,0.002304090816492873,0.2977667028278082
0.006843999999999999,0.0023046862753606004,0.2976921322476428
0.006846,0.002305281584913469,0.2976173882387726
0.006848,0.002305876744806077,0.29754247226681996
0.006849999999999999,0.0023064717546960023,0.29746738584321136
0.006852,0.0023070666142438892,0.29739213052474905
0.006854,0.002307661323113541,0.29731670791317133
0.006856,0.002308255880972011,0.29724111965470285
0.0068579999999999995,0.0023088502874896864,0.2971653674395937
0.00686,0.0023094445423403795,0.29708945300164896
0.006862,0.0023100386452014135,0.29701337811774714
0.0068639999999999994,0.002310632595753708,0.2969371446073484
0.006866,0.002311226393681864,0.2968607543319933
0.006868,0.002311820038674247,0.29678420919479115
0.006869999999999999,0.0023124135304230693,0.29670751113989874
0.006872,0.0023130068686244725,0.29663066215198924
0.006874,0.0023136000529786088,0.2965536642557117
0.006875999999999999,0.002314193083189717,0.29647651951514126
0.0068779999999999996,0.002314785958966205,0.29639923003321955
0.00688,0.002315378680020724,0.29632179795118646
0.006882,0.0023159712460702458,0.2962442254480032
0.0068839999999999995,0.0023165636568361373,0.2961665147397656
0.006886,0.0023171559120442344,0.29608866807910944
0.006888,0.0023177480114249136,0.2960106877546074
0.006889999999999999,0.002318339954713165,0.29593257609015694
0.006892,0.0023189317416486607,0.2958543354443604
0.006894,0.002319523371975824,0.2957759682098968
0.006895999999999999,0.002320114845443898,0.2956974768128863
0.006898,0.00232070616180701,0.2956188637122458
0.0069,0.002321297320824238,0.2955401313990387
0.006901999999999999,0.002321888322259674,0.29546128239581493
0.0069039999999999995,0.0023224791658824854,0.295382319255946
0.006906,0.0023230698514669764,0.2953032445629514
0.006908,0.0023236603787926487,0.29522406092981884
0.0069099999999999995,0.0023242507476442585,0.2951447709983175
0.006912,0.0023248409578118735,0.29506537743830463
0.006914,0.002325431009090929,0.29498588294702593
0.006915999999999999,0.0023260209012822817,0.29490629024841
0.006918,0.002326610634192262,0.2948266020923557
0.00692,0.0023272002076327246,0.2947468212540151
0.006921999999999999,0.0023277896214211006,0.2946669505330697
0.006924,0.0023283788753804442,0.29458699275300143
0.006926,0.002328967969339479,0.2945069507603583
0.006927999999999999,0.0023295569031326446,0.29442682742401527
0.0069299999999999995,0.002330145676600141,0.29434662563442976
0.006932,0.0023307342895879683,0.2942663483028923
0.006934,0.0023313227419479708,0.2941859983607736
0.0069359999999999995,0.002331911033537874,0.29410557875876564
0.006938,0.002332499164221324,0.2940250924661204
0.00694,0.0023330871338679234,0.293944542469883
0.006941999999999999,0.0023336749423532666,0.2938639317741218
0.006944,0.0023342625895589704,0.29378326339915506
0.006946,0.0023348500753727105,0.29370254038077415
0.006947999999999999,0.002335437399688247,0.2936217657694626
0.00695,0.002336024562405457,0.29354094262961367
0.006952,0.002336611563430358,0.2934600740387439
0.006954,0.0023371984026751354,0.2933791630867046
0.0069559999999999995,0.0023377850800581665,0.2932982128748907
0.006958,0.002338371595504042,0.29321722651544774
0.00696,0.0023389579489435865,0.2931362071304765
0.0069619999999999994,0.0023395441403138797,0.2930551578512356
0.006964,0.00234013016955827,0.292974081817343
0.006966,0.0023407160366263943,0.2928929821759761
0.006967999999999999,0.00234130174147419,0.29281186208106996
0.00697,0.0023418872840639095,0.2927307246925152
0.006972,0.0023424726643641296,0.2926495731753547
0.006973999999999999,0.002343057882349762,0.2925684106989799
0.0069759999999999996,0.0023436429380020592,0.29248724043632657
0.006978,0.0023442278313086256,0.29240606556307064
0.00698,0.0023448125622634163,0.2923248892568235
0.0069819999999999995,0.0023453971308667445,0.2922437146963277
0.006984,0.00234598153712528,0.29216254506065376
0.006986,0.0023465657810520517,0.2920813835283967
0.006987999999999999,0.002347149862666444,0.2920002332768732
0.00699,0.002347733781994194,0.2919190974813211
0.006992,0.002348317539067387,0.29183797931409855
0.006993999999999999,0.002348901133924449,0.29175688194388577
0.006996,0.002349484566610139,0.29167580853488745
0.006998,0.002350067837175539,0.29159476224603803
0.006999999999999999,0.0023506509456780434,0.29151374623020837
0.0070019999999999995,0.0023512338921813465,0.29143276363341397
0.007004,0.0023518166767554256,0.2913518175940273
0.007006,0.002352399299476527,0.2912709112419907
0.0070079999999999995,0.002352981760427149,0.29119004769803447
0.00701,0.002353564059696019,0.2911092300728954
0.007012,0.0023541461973780775,0.29102846146654066
0.007013999999999999,0.0023547281735744525,0.2909477449673935
0.007016,0.002355309988392437,0.2908670836515637
0.007018,0.0023558916419454635,0.2907864805820814
0.007019999999999999,0.0023564731343530755,0.2907059388081343
0.007022,0.0023570544657409024,0.2906254613643103
0.007024,0.002357635636240627,0.2905450512698428
0.007025999999999999,0.0023582166459899527,0.29046471152786274
0.0070279999999999995,0.0023587974951325753,0.29038444512465317
0.00703,0.002359378183818144,0.2903042550289104
0.007032,0.0023599587122022274,0.2902241441910087
0.0070339999999999995,0.002360539080446276,0.2901441155422726
0.007036,0.002361119288717584,0.29006417199425194
0.007038,0.0023616993371892484,0.28998431643800426
0.007039999999999999,0.0023622792260401255,0.2899045517433829
0.007042,0.002362858955454791,0.2898248807583311
0.007044,0.002363438525623494,0.2897453063081812
0.007045999999999999,0.002364017936742111,0.2896658311949617
0.007048,0.002364597189012097,0.28958645819671064
0.00705,0.0023651762826404415,0.2895071900667942
0.007052,0.002365755217839613,0.28942802953323404
0.0070539999999999995,0.0023663339948275116,0.2893489792980409
0.007056,0.0023669126138274148,0.2892700420365549
0.007058,0.002367491075067922,0.2891912203967944
0.0070599999999999994,0.0023680693787829035,0.2891125169988114
0.007062,0.002368647525211439,0.2890339344340553
0.007064,0.0023692255145977632,0.2889554752647436
0.007065999999999999,0.002369803347191204,0.28887714202324216
0.007068,0.0023703810232461255,0.28879893721145183
0.00707,0.002370958543021864,0.28872086330020513
0.007071999999999999,0.0023715359067826647,0.28864292272866987
0.0070739999999999996,0.0023721131147976205,0.28856511790376255
0.007076,0.002372690167340606,0.28848745119957
0.007078,0.0023732670646902086,0.2884099249567798
0.0070799999999999995,0.002373843807129664,0.2883325414821204
0.007082,0.002374420394946788,0.28825530304780955
0.007084,0.0023749968284339047,0.2881782118910131
0.007085999999999999,0.002375573107887778,0.288101270213312
0.007088,0.0023761492336095372,0.28802448018018
0.00709,0.0023767252059046077,0.2879478439204709
0.007091999999999999,0.0023773010250826353,0.28787136352591475
0.007094,0.002377876691457412,0.2877950410506253
0.007096,0.0023784522053467987,0.2877188785106168
0.007097999999999999,0.0023790275670726507,0.2876428778833307
0.0070999999999999995,0.0023796027769607394,0.28756704110717374
0.007102,0.002380177835340674,0.2874913700810656
0.007104,0.0023807527425458203,0.28741586666399765
0.0071059999999999995,0.0023813274989132236,0.2873405326746017
0.007108,0.002381902104783524,0.2872653698907301
0.00711,0.0023824765605008763,0.28719038004904673
0.007111999999999999,0.002383050866412869,0.2871155648446287
0.007114,0.002383625022870437,0.2870409259305787
0.007116,0.0023841990302277804,0.2869664649176499
0.007117999999999999,0.002384772888842277,0.2868921833738804
0.00712,0.0023853465990743977,0.2868180828242404
0.007122,0.002385920161287622,0.2867441647502897
0.007123999999999999,0.002386493575848346,0.2866704305898477
0.0071259999999999995,0.0023870668431257994,0.2865968817366743
0.007128,0.0023876399634919546,0.2865235195401624
0.00713,0.0023882129373214377,0.2864503453050432
0.0071319999999999995,0.0023887857649914396,0.2863773602911017
0.007134,0.0023893584468816257,0.28630456571290547
0.007136,0.002389930983374045,0.28623196273954427
0.007137999999999999,0.0023905033748530397,0.28615955249438285
0.00714,0.002391075621705152,0.2860873360548245
0.007142,0.002391647724319033,0.2860153144520875
0.007143999999999999,0.0023922196830853497,0.2859434886709939
0.007146,0.002392791498396693,0.2858718596497695
0.007148,0.0023933631706474817,0.2858004282798577
0.00715,0.002393934700233873,0.28572919540574393
0.0071519999999999995,0.002394506087553664,0.2856581618247936
0.007154,0.0023950773330062005,0.28558732828710165
0.007156,0.0023956484369922803,0.2855166954953554
0.007157999999999999,0.002396219399914059,0.28544626410470864
0.00716,0.0023967902221749557,0.2853760347226695
0.007162,0.002397360904179556,0.28530600790899946
0.007163999999999999,0.0023979314463335186,0.285236184175626
0.007166,0.0023985018490434756,0.2851665639865671
0.007168,0.002399072112716941,0.2850971477578683
0.007169999999999999,0.0023996422377622136,0.28502793585755304
0.0071719999999999996,0.002400212224588278,0.2849589286055838
0.007174,0.0024007820736047123,0.2848901262738379
0.007176,0.00240135178522159,0.2848215290860946
0.0071779999999999995,0.002401921359849383,0.2847531372180346
0.00718,0.002402490797898868,0.28468495079725326
0.007182,0.0024030600997810275,0.2846169699032847
0.007183999999999999,0.002403629265906956,0.2845491945676399
0.007186,0.0024041982966877627,0.28448162477385597
0.007188,0.002404767192534476,0.28441426045755913
0.007189999999999999,0.0024053359538579477,0.2843471015065391
0.007192,0.0024059045810687573,0.2842801477608368
0.007194,0.0024064730745771163,0.284213399012844
0.007195999999999999,0.0024070414347927742,0.2841468550074146
0.0071979999999999995,0.002407609662124922,0.28408051544199
0.0072,0.0024081777569820995,0.28401437996673484
0.007202,0.0024087457197720986,0.2839484481846862
0.0072039999999999995,0.0024093135509018707,0.28388271965191464
0.007206,0.002409881250777432,0.28381719387769766
0.007208,0.002410448819803771,0.283751870324704
0.007209999999999999,0.002411016258384755,0.2836867484091919
0.007212,0.002411583566923038,0.28362182750121795
0.007214,0.0024121507458199683,0.28355710692485825
0.007215999999999999,0.0024127177954754954,0.28349258595844157
0.007218,0.0024132847162880804,0.2834282638347938
0.00722,0.0024138515086546053,0.28336413974149505
0.007221999999999999,0.002414418172970281,0.2833002128211471
0.0072239999999999995,0.0024149847096285606,0.2832364821716535
0.007226,0.0024155511190210466,0.28317294684651073
0.007228,0.002416117401537406,0.2831096058551106
0.0072299999999999994,0.0024166835575652797,0.28304645816305396
0.007232,0.0024172495874901978,0.28298350269247613
0.007234,0.0024178154916954884,0.282920738322383
0.007235999999999999,0.0024183812705621983,0.2828581638889981
0.007238,0.002418946924469002,0.28279577818612056
0.00724,0.00241951245379212,0.2827335799654947
0.007241999999999999,0.002420077858905235,0.28267156793718906
0.007244,0.002420643140179408,0.28260974076998724
0.007246,0.002421208297982997,0.28254809709178846
0.007248,0.0024217733326815745,0.2824866354900186
0.0072499999999999995,0.002422338244637848,0.2824253545120525
0.007252,0.002422903034211581,0.2823642526656446
0.007254,0.0024234677017595115,0.28230332841937134
0.007255999999999999,0.0024240322476352777,0.2822425802030826
0.007258,0.0024245966721893383,0.2821820064083632
0.00726,0.002425160975768897,0.28212160538900366
0.007261999999999999,0.002425725158717828,0.28206137546148125
0.007264,0.002426289221376601,0.28200131490545016
0.007266,0.0024268531640822097,0.2819414219642404
0.007267999999999999,0.0024274169871680976,0.2818816948453663
0.0072699999999999996,0.0024279806909640886,0.2818221317210443
0.007272,0.0024285442757963154,0.28176273072871877
0.007274,0.0024291077419871516,0.28170348997159744
0.0072759999999999995,0.002429671089855143,0.2816444075191946
0.007278,0.002430234319714942,0.2815854814078834
0.00728,0.0024307974318772407,0.28152670964145565
0.007281999999999999,0.0024313604266487064,0.28146809019169067
0.007284,0.002431923304331919,0.281409620998931
0.007286,0.0024324860652253076,0.28135129997266667
0.007287999999999999,0.0024330487096230896,0.2812931249921271
0.00729,0.0024336112378152116,0.28123509390688
0.007292,0.00243417365008729,0.281177204537438
0.007293999999999999,0.0024347359467205543,0.281119454675872
0.0072959999999999995,0.0024352981279917893,0.2810618420864318
0.007298,0.0024358601941732814,0.28100436450617355
0.0073,0.002436422145532765,0.2809470196455938
0.0073019999999999995,0.0024369839823333676,0.28088980518926965
0.007304,0.0024375457048335628,0.2808327187965059
0.007306,0.0024381073132871156,0.28077575810198757
0.007307999999999999,0.002438668807943039,0.2807189207164386
0.00731,0.0024392301890455424,0.2806622042272868
0.007312,0.002439791456833987,0.2806056061993334
0.007313999999999999,0.0024403526115428426,0.2805491241754286
0.007316,0.0024409136534016425,0.28049275567715265
0.007318,0.002441474582634943,0.28043649820550093
0.007319999999999999,0.0024420353994622818,0.2803803492415752
0.0073219999999999995,0.0024425961040981403,0.28032430624727783
0.007324,0.002443156696751904,0.2802683666660121
0.007326,0.0024437171776278284,0.28021252792338563
0.0073279999999999994,0.002444277546925002,0.2801567874279189
0.00733,0.002444837804837315,0.2801011425717566
0.007332,0.002445397951553425,0.28004559073138297
0.007333999999999999,0.0024459579872567272,0.2799901292683413
0.007336,0.0024465179121253267,0.27993475552995606
0.007338,0.0024470777263320086,0.2798794668500583
0.007339999999999999,0.002447637430044214,0.27982426054971377
0.007342,0.002448197023424013,0.279769133937954
0.007344,0.0024487565066280827,0.27971408431251016
0.007346,0.0024493158798076843,0.2796591089605488
0.0073479999999999995,0.0024498751431086445,0.2796042051594094
0.00735,0.0024504342966713342,0.27954937017734494
0.007352,0.0024509933406306533,0.2794946012742629
0.007353999999999999,0.0024515522751160134,0.2794398957024686
0.007356,0.0024521111002513236,0.2793852507074096
0.007358,0.0024526698161549776,0.2793306635284217
0.007359999999999999,0.0024532284229398433,0.2792761313994745
0.007362,0.0024537869207132503,0.27922165154991924
0.007364,0.0024543453095769835,0.2791672212052363
0.007365999999999999,0.0024549035896272754,0.27911283758778344
0.0073679999999999995,0.0024554617609548017,0.27905849791754334
0.00737,0.0024560198236446744,0.27900419941287186
0.007372,0.0024565777777764424,0.27894993929124623
0.0073739999999999995,0.0024571356234240893,0.27889571477001135
0.007376,0.002457693360656034,0.27884152306712723
0.007378,0.0024582509895351313,0.278787361401914
0.007379999999999999,0.002458808510118678,0.2787332269957964
0.007382,0.0024593659224584168,0.27867911707304743
0.007384,0.00245992322660054,0.27862502886152957
0.007385999999999999,0.0024604804225857022,0.27857095959343536
0.007388,0.002461037510449027,0.2785169065060248
0.00739,0.0024615944902201163,0.2784628668423618
